STATION,DATE,HOUR,REPORT_TYPE,SOURCE,HourlyDryBulbTemperature
USW00013958,1/24/2023,8:38:00,FM-16,343,47
USW00013958,1/24/2023,8:51:00,FM-15,343,48
USW00013958,1/24/2023,9:10:00,FM-16,343,48
USW00013958,1/24/2023,9:51:00,FM-15,343,48
USW00013958,1/24/2023,10:10:00,FM-16,343,47
USW00013958,1/24/2023,10:33:00,FM-16,343,47
USW00013958,1/24/2023,10:41:00,FM-16,343,47
USW00013958,1/24/2023,10:48:00,FM-16,343,46
USW00013958,1/24/2023,10:51:00,FM-15,343,47
USW00013958,1/24/2023,11:02:00,FM-16,343,47
USW00013958,1/24/2023,11:07:00,FM-16,343,47
USW00013958,1/24/2023,11:19:00,FM-16,343,47
USW00013958,1/24/2023,11:33:00,FM-16,343,47
USW00013958,1/24/2023,11:44:00,FM-16,343,47
USW00013958,1/24/2023,11:51:00,FM-15,343,47
USW00013958,1/24/2023,12:00:00,FM-12,220,
USW00013958,1/24/2023,12:26:00,FM-16,343,48
USW00013958,1/24/2023,12:51:00,FM-15,343,
USW00013958,1/24/2023,13:24:00,FM-16,343,
USW00013958,1/24/2023,13:51:00,FM-15,343,
USW00013958,1/24/2023,14:24:00,FM-16,343,
USW00013958,1/24/2023,14:51:00,FM-15,343,52
USW00013958,1/24/2023,15:51:00,FM-15,343,53
USW00013958,1/24/2023,16:51:00,FM-15,343,53
